user_input,retrieved_contexts,response,reference,answer_correctness,answer_relevancy,faithfulness,eval_type,evaluation_name,reference_contexts,summary_score
¿Hay cajas o paquetes en los almacenes?,"['[Zona: Escaleras 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Tránsito y Evacuación"",\n  ""rango_temporal"": ""2388s - 2395s"",\n  ""eventos_recientes"": []\n}', '[Zona: Habitación Individual 3 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1898s - 2056s"",\n  ""eventos_recientes"": []\n}', '[Zona: Habitación Compartida 3 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1065s - 1285s"",\n  ""eventos_recientes"": []\n}']",No hay información registrada.,"Sí, hay una montaña de cajas en ambos almacenes",0.1611913012069651,0.0,0.0,short,hybrid+reranker+simplified,,
"¿Qué actividad está realizando la persona en la Oficina 2 (ej. trabajando en el ordenador, leyendo, hablando)?","['[Zona: Oficina 2 | Vuelta: 1]\n""alerta"": false\n    },\n    {\n      ""tiempo"": ""2079s"",\n      ""descripcion_vlm"": ""2 p. (P233: De pie o caminando, P234: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2080s"",\n      ""descripcion_vlm"": ""2 p. (P233: De pie o caminando, P234: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2081s"",\n      ""descripcion_vlm"": ""2 p. (P233: De pie o caminando, P234: De pie o caminando)"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Oficina 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Administrativa y Personal"",\n  ""rango_temporal"": ""1774s - 2081s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1774s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1775s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1776s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1777s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1778s"",\n      ""descripcion_vlm"": ""3 p. (P199: De pie (?), P200: De pie (?), P206: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1779s"",\n      ""descripcion_vlm"": ""2 p. (P200: De pie (?), P206: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1780s"",\n      ""descripcion_vlm"": ""2 p. (P206: Sentada, P208: De pie o caminando)"",', '[Zona: Oficina 2 | Vuelta: 1]\n{\n      ""tiempo"": ""1786s"",\n      ""descripcion_vlm"": ""1 p. (P206: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1787s"",\n      ""descripcion_vlm"": ""1 p. (P208: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1788s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: De pie (?)). [0.38, 0.39, 0.51, 0.48]"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1789s"",\n      ""descripcion_vlm"": ""2 p. (P213: De pie (?), P214: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1790s"",\n      ""descripcion_vlm"": ""2 p. (P213: De pie o caminando, P214: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1791s"",\n      ""descripcion_vlm"": ""2 p. (P213: De pie o caminando, P214: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1792s"",\n      ""descripcion_vlm"": ""2 p. (P213: De pie o caminando, P214: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1797s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",']","Basándome en el contexto de sensores recuperado, puedo ver que la persona está caminando o de pie en la Oficina 2. En varios registros, se indica ""P233: De pie o caminando"" y ""P234: De pie o caminando"", lo que sugiere que la persona está moviéndose en ese sentido.",Hay una empleada sentada detrás del escritorio. No parece estar haciendo nada,0.5060392041257289,0.6023442230266004,0.3333333333333333,short,hybrid+reranker+simplified,,
"En la zona de Recepción, ¿hay alguien interactuando directamente con el mostrador o están únicamente esperando?","['[Zona: Habitación Compartida 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1068s - 1190s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1155s"",\n      ""descripcion_vlm"": ""1 p. (P1: Caída URGENTE)"",\n      ""alerta"": true\n    }\n  ]\n}', '[Zona: Habitación Individual 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""2138s - 2222s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""2141s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2142s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2143s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2144s"",\n      ""descripcion_vlm"": ""1 p. (P236: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2198s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2220s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: De pie (?))"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Habitación Compartida 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1369s - 1457s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1369s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1378s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1379s"",\n      ""descripcion_vlm"": ""2 p. (P1: Sentada, P2: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1429s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    }\n  ]\n}']",No hay información registrada sobre la Recepción.,"Hay tres personas de pie esperando/hablando, un hombre con el móvil, una mujer con un bolso y un hombre caminando. En las sillas se ven a varias sentadas, algunas con el móvil y un niño leyendo un libro",0.3323967141109808,0.0,0.0,short,hybrid+reranker+simplified,,
"¿Se observa a alguien manipulando objetos, estanterías o cajas dentro del Almacén 1?","['[Zona: Almacén 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Restringida"",\n  ""rango_temporal"": ""2242s - 2355s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""2348s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2349s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2352s"",\n      ""descripcion_vlm"": ""3 p. (P1: De pie (?), P2: De pie (?), P3: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2353s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2354s"",\n      ""descripcion_vlm"": ""3 p. (P1: Sentada, P2: De pie (?), P3: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2355s"",\n      ""descripcion_vlm"": ""3 p. (P1: Sentada, P2: Sentada, P3: Sentada)"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Almacén 1 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Restringida"",\n  ""rango_temporal"": ""124s - 281s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""261s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""262s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""263s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""264s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""265s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""266s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""267s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""268s"",\n      ""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""269s"",', '[Zona: Almacén 1 | Vuelta: 1]\n""descripcion_vlm"": ""1 p. (P89: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""276s"",\n      ""descripcion_vlm"": ""2 p. (P89: Sentada, P93: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""277s"",\n      ""descripcion_vlm"": ""2 p. (P89: Sentada, P93: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""278s"",\n      ""descripcion_vlm"": ""2 p. (P89: Sentada, P93: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""279s"",\n      ""descripcion_vlm"": ""2 p. (P89: Sentada, P93: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""280s"",\n      ""descripcion_vlm"": ""1 p. (P93: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""281s"",\n      ""descripcion_vlm"": ""1 p. (P93: Sentada)"",\n      ""alerta"": false\n    }\n  ]\n}']","No hay información registrada sobre la manipulación de objetos, estanterías o cajas en el Almacén 1.",No hay nadie en el Almacén 1,0.9306277236245937,0.6147775691077134,0.0,short,hybrid+reranker+simplified,,
¿La cama de la Habitación Individual 4 se encuentra ocupada por un paciente en este momento?,"['[Zona: Habitación Individual 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""2138s - 2222s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""2141s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2142s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2143s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2144s"",\n      ""descripcion_vlm"": ""1 p. (P236: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2198s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2220s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: De pie (?))"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Habitación Individual 3 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1898s - 2056s"",\n  ""eventos_recientes"": []\n}', '[Zona: Habitación Compartida 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1369s - 1457s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1369s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1378s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1379s"",\n      ""descripcion_vlm"": ""2 p. (P1: Sentada, P2: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1429s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    }\n  ]\n}']","Según el contexto de sensores, en la Habitación Individual 4 (Zona: Habitación Individual 4 | Vuelta: 1), se registra que a las 2141s y posteriores, un paciente (P1) está sentado. Luego, a las 2144s, el mismo paciente (P236) cambia de posición, posiblemente de pie. Finalmente, a las 2220s, dos pacientes (P1 y P2) están de pie. Por lo tanto, la respuesta es: Sí, la cama está ocupada actualmente por un paciente.","Sí, hay una mujer sentada en la cama",0.47077198386947455,0.6993258722972198,0.8333333333333334,short,hybrid+reranker+simplified,,
¿Se detecta a alguien interactuando con equipamiento médico en el Quirófano 2?,"['[Zona: Quirófano 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Crítica y Alta Esterilidad"",\n  ""rango_temporal"": ""1362s - 1557s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1365s"",\n      ""descripcion_vlm"": ""1 p. (P1: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1366s"",\n      ""descripcion_vlm"": ""1 p. (P1: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1367s"",\n      ""descripcion_vlm"": ""1 p. (P1: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1468s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1473s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1474s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1478s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1480s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    },', '[Zona: Quirófano 2 | Vuelta: 1]\n""alerta"": false\n    },\n    {\n      ""tiempo"": ""1517s"",\n      ""descripcion_vlm"": ""2 p. (P169: De pie (?), P170: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1550s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1553s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1554s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1555s"",\n      ""descripcion_vlm"": ""1 p. (P174: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1556s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1557s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Quirófano 1 | Vuelta: 1]\n""tiempo"": ""1047s"",\n      ""descripcion_vlm"": ""1 p. (P148: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1048s"",\n      ""descripcion_vlm"": ""1 p. (P148: De pie (?))"",\n      ""alerta"": false\n    }\n  ]\n}']",No hay información registrada sobre el uso de equipo médico en el Quirófano 2.,"Sí, hay tres trabajadores de pie interactuando con equipo médico y un paciente en la cama",0.6770189710172332,0.0,0.0,short,hybrid+reranker+simplified,,
¿Se detecta a alguna persona presente en la sala compartida 2?,"['[Zona: Sala Común | Vuelta: 1]\n{\n  ""tipo_zona"": ""Pública y Espera"",\n  ""rango_temporal"": ""1286s - 1361s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1306s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1307s"",\n      ""descripcion_vlm"": ""2 p. (P150: De pie (?), P151: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1308s"",\n      ""descripcion_vlm"": ""2 p. (P150: De pie (?), P151: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1309s"",\n      ""descripcion_vlm"": ""2 p. (P150: De pie (?), P151: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1310s"",\n      ""descripcion_vlm"": ""2 p. (P150: De pie (?), P151: De pie o caminando). - Sujeto ID_150 (Caja ROJA): Historial -> De pie o caminando ... (?)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1311s"",', '[Zona: Habitación Compartida 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1068s - 1190s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1155s"",\n      ""descripcion_vlm"": ""1 p. (P1: Caída URGENTE)"",\n      ""alerta"": true\n    }\n  ]\n}', '[Zona: Sala Común | Vuelta: 1]\n""alerta"": false\n    },\n    {\n      ""tiempo"": ""1343s"",\n      ""descripcion_vlm"": ""2 p. (P1: Caída URGENTE, P2: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1344s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada (?))"",\n      ""alerta"": false\n    }\n  ]\n}']","Sí, hay dos personas (P1 y P2) en la Sala Común.","Sí, hay una mujer tirada en el suelo. Se recomienda enviar ayuda",0.5567469763418469,0.5638720677057631,1.0,short,hybrid+reranker+simplified,,
¿Hay más de una persona simultáneamente detrás del mostrador de la Recepción atendiendo a los visitantes?,"['[Zona: Recepcion | Vuelta: 1]\n{\n  ""tipo_zona"": ""Desconocida"",\n  ""rango_temporal"": ""20s - 2387s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""20s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""25s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""26s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""27s"",\n      ""descripcion_vlm"": ""1 p. (P2: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""95s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""96s"",\n      ""descripcion_vlm"": ""1 p. (P4: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""97s"",\n      ""descripcion_vlm"": ""1 p. (P4: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""98s"",\n      ""descripcion_vlm"": ""1 p. (P4: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""99s"",', '[Zona: Habitación Compartida 2 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1068s - 1190s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1155s"",\n      ""descripcion_vlm"": ""1 p. (P1: Caída URGENTE)"",\n      ""alerta"": true\n    }\n  ]\n}', '[Zona: Habitación Compartida 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1369s - 1457s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1369s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1378s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1379s"",\n      ""descripcion_vlm"": ""2 p. (P1: Sentada, P2: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1429s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    }\n  ]\n}']",No hay información registrada sobre la interacción directa con el mostrador en la zona de Recepción.,Solo hay una empleada atendiendo a los visitantes,0.6722316663460574,0.0,1.0,short,hybrid+reranker+simplified,,
"En la Habitación Compartida 5, ¿hay algún trabajador (persona de pie) acompañando a los pacientes acostados?","['[Zona: Habitación Compartida 5 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1597s - 1773s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1625s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1627s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1628s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1748s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1749s"",\n      ""descripcion_vlm"": ""1 p. (P199: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1750s"",\n      ""descripcion_vlm"": ""1 p. (P199: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1751s"",\n      ""descripcion_vlm"": ""1 p. (P199: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1752s"",\n      ""descripcion_vlm"": ""1 p. (P199: Sentada)"",', '[Zona: Habitación Compartida 5 | Vuelta: 1]\n""alerta"": false\n    },\n    {\n      ""tiempo"": ""1759s"",\n      ""descripcion_vlm"": ""2 p. (P199: De pie o caminando, P200: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1760s"",\n      ""descripcion_vlm"": ""2 p. (P199: De pie o caminando, P200: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1761s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1762s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1763s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1764s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie o caminando)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1765s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie (?))"",\n      ""alerta"": false\n    },\n    {', '[Zona: Habitación Compartida 5 | Vuelta: 1]\n""alerta"": false\n    },\n    {\n      ""tiempo"": ""1771s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1772s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1773s"",\n      ""descripcion_vlm"": ""2 p. (P199: Sentada, P200: Sentada)"",\n      ""alerta"": false\n    }\n  ]\n}']","Sí, hay al menos una persona (P199) que está de pie o caminando y acompaña a los pacientes acostados.","Sí, hay un trabajador de pie cerca a una cama con un paciente",0.8143692498000867,0.5092590014267425,0.5,short,hybrid+reranker+simplified,,
¿Hay alguien deambulando por el pasillo?,"['[Zona: Habitación Compartida 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""1369s - 1457s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""1369s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1378s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""1379s"",\n      ""descripcion_vlm"": ""2 p. (P1: Sentada, P2: Caída URGENTE)"",\n      ""alerta"": true\n    },\n    {\n      ""tiempo"": ""1429s"",\n      ""descripcion_vlm"": ""1 p. (P1: De pie o caminando)"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Habitación Compartida 1 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""665s - 813s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""665s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""666s"",\n      ""descripcion_vlm"": ""1 p. (P145: Sentada (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""667s"",\n      ""descripcion_vlm"": ""1 p. (P145: Sentada (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""668s"",\n      ""descripcion_vlm"": ""1 p. (P145: Sentada (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""717s"",\n      ""descripcion_vlm"": ""1 p. (P145: Sentada (?))"",\n      ""alerta"": false\n    }\n  ]\n}', '[Zona: Habitación Individual 4 | Vuelta: 1]\n{\n  ""tipo_zona"": ""Privada y Pacientes"",\n  ""rango_temporal"": ""2138s - 2222s"",\n  ""eventos_recientes"": [\n    {\n      ""tiempo"": ""2141s"",\n      ""descripcion_vlm"": ""1 p. (P1: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2142s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2143s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2144s"",\n      ""descripcion_vlm"": ""1 p. (P236: De pie (?))"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2198s"",\n      ""descripcion_vlm"": ""1 p. (P236: Sentada)"",\n      ""alerta"": false\n    },\n    {\n      ""tiempo"": ""2220s"",\n      ""descripcion_vlm"": ""2 p. (P1: De pie (?), P2: De pie (?))"",\n      ""alerta"": false\n    }\n  ]\n}']",No hay información registrada sobre actividad de personas andando por el corredor.,Hay dos personas deambulando por el pasillo,0.17445656742877133,0.0,1.0,short,hybrid+reranker+simplified,,
